ind_num	score	content
147	1	用 了 几个 星期 了 ， 我 也 来说 说 感受 ， 上 一台 电脑 是 华硕 的 ， 用 了 5 年 多 了 ， 其实 各 方面 都 还好 ， 自己 换 了 固态 ， 加 了 内存 ， 玩 LOL 没什么 压力 ， 但是 屏幕 有点 差 ， 抑制 不住 自己 内心 的 躁动 就 一定 要 买 一台 新 的 电脑 。 说 下 我 使用 电脑 的 情景 ， 大部分 时候 码 代码 ， 想着 有 时间 也 能 撸 一把 。 本来 想 买 8 代 U 的 轻薄 本 ， 又 或者 也 可以 等 8 代标压 CPU 的 笔记本 铺货 再 买 。 扯远 了 。 反正 就是 抑制 不住 内心 的 躁动 ， 下单 了 这款 笔记本 。 想着 码 代码 应该 无太大 压力 ， 最 多 后面 加个 内存 。 空闲 的 时候 想玩个 游戏 也 OK ， 说 是 有 100% sRGB ， 看个 图片 视频 也 应该 比旧 的 电脑 舒服 。 现在 说 说 使用 的 情况 ， 屏幕 有 一个 小小的 亮点 （ 或者说 暗点 ， 纯黑 情况 下 有 一点 稍微 有点 白 ， 不 仔细 看不出来 ） ， 颜色 还 算 可以 ， 没去 测 ， 没有 漏光 （ 不 知道 是 运气 好 还是 品控 加强 了 ） ， 屏幕 品牌 意料中 的 友达 。 其它 建兴 固态 、 海力士 内存 ， 估计 是 大家 口中 & amp ; ldquo ; 最差 & amp ; rdquo ; 的 运气 了 ， 但是 我 觉得 没什么 问题 ， 三星 固态 虽然 好 ， 但是 低端 不见得 好 ， 内存 只要 稳定 ， 哪个 牌子 都 挺 好 的 ， 又 不 玩 极限 超频 。 有个 奇怪 的 东西 是 ， 机械 硬盘 是 希捷 的 ， & amp ; ldquo ; 娱乐 大师 & amp ; rdquo ; 说 它 是 10000 转 / 分钟 的 ， 你 没 看错 ， 是 1W 转 每分钟 ， 哈哈 ， 应该 是 被 & amp ; ldquo ; 娱乐 大师 & amp ; rdquo ; 给 娱乐 了 。 接 评论 & amp ; mdash ;
148	1	特意 用 了 一段时间 才 来 评价 ， 外观 非常 棒 ， 鲁 大师 跑 分 22 万 ， 物有所值 ， 有时候 打开 软件 ， 鼠标 会 卡 一下 ， 不过 不 影响 ， 屏幕 很 清晰 ， 散热 一般 ， 估计 玩 大型 游戏 要加 散热器 才能 安心 ， 另外 电脑 总体 偏重 ， 不过 不常带 身上 ， 这个 没有 什么 大碍 ， 总体 评价 很 不错 ， 四星 评价 吧 ！ ！ ！ 物流 很快 ， 这个 必须 点赞
149	1	很 不错 ， 实物 比 照片 好看 系列 ， 拿到 手 之后 捣鼓 了 一天 ， 没有 什么 大 问题 ， 电池 信息 显示 没用过 ， 放心 了 ， 内存 海力士 有点 小 不 满意 ， 另外 右键 卡顿 的 问题 应该 是 通病 ， 我 是 百度 的 删掉 了 核显 的 图标 就 不卡 了 ， 然后 就是 office 的 字体 不全 ， 打开 较 低版本 的 word 会 出现 字体 重叠 ， 需要 自行 百度 添加 一些 字体 进去 。 然后 其余 的 都 是 优点 啦 hhh ， 总体 来讲 还是 非常 满意 的 ， 希望 这台 电脑 至少 让 我 用 四年 ?
150	1	收到 电脑 先 检查 了 一下 外观 ， 完美 ， 没有 磕碰 ， 长得 巨帅 。 开机 后 跟着 语音 提示 ， 跳过 了 连接 网络 和 注册 微软 账号 这项 ， 直接 进去 系统 ， 用 准备 好 的 u 盘 插入 安装 鲁 大师 检测 了 一波 硬件 ， 内存 和 固态 都 是 三星 的 ， 很 好 ， 机械 是 日立 的 ， 也 挺棒 ， 友达 屏幕 也 阔 以 ， 看 大家 都 是 友达 的 嘛 ， 硬盘 使用 时间 5 小时 ， 妥妥 的 新机 。 迫不及待 插上 电源 跑 了 个 分 ， 如图 显示 ， 21 万 很 满意 了 ， 毕竟 只是 打打 lol 和 巫师 之类 的 游戏 。 然后 卸载掉 鲁 大师 ， 连接 网络 ， 打开 office 注册 激活 账号 ， 领取 了 免费 office 软件 ， 又 百度 了 一下 解决 掉 了 右键 卡顿 的 问题 ， 删除 掉 注册表 一些 内容 就 好 啦 ， 右键 设置 显示 里 把 缩放 调到 124% ， 字体 也 就 很 正常 了 ， 以后 打 了 lol ， 也 很 流畅 ， 目前 来说 是 一次 很 满意 的 购物 ， 以后 慢慢 评价 。 ps 目前 还 没 遇到 静电 关机 。 win10 系统 还 不 熟悉 ， 等 慢慢 上手 吧 。
151	1	目前 在 国外 出差 ， 双十 一 的 时候 家人 给 我 买 的 ， 我 还 没有 看到 真机 ， 家人 也 不 懂 怎么 用鲁 大师 ， 目前 还 没 开机 ， 我 回家 在 拆 包装 ， 一线 的 大厂 ， 本子 应该 没 问题 ?
152	0	用 了 两三天 才 评价 。 暂时 没有 出现 蓝屏 ， 黑屏 什么 的 大 问题 。 鲁 大师 跑 分 24 万 ， 三星 内存条 和 固态 。 目前 下 了 两个 游戏 ， lol 和 cf 外加 一个 wegame 。 因为 ssd 较 小 ， 游戏 放在 ssd ， wegame 就 按 在 机械 。 用 wegame 开 游戏 有 非常明显 延时 ， 大概 10 多 秒 甚至 更久 才能 打开 。 但是 进入 游戏 非常 流畅 ， lol 全 特效 大概 80 - 90 帧 ， cf 就 不谈 了 。 总体 来说 目前 相对 满意 ， win10 右键 常规 卡顿 这些 不谈 了 。 准备 下载 吃 鸡 ， 吃 鸡 体验 日后 追评 ， 希望 以上 内容 能供 各位 参考 。
153	1	外观 漂亮 ， 开机 速度 快 ， 我 玩 的 小游戏 ， 看看 电影 什么 的 ， 很 好
154	1	用 了 几天 才 来 评价 的 ， 外观 很 不错 ， 耐看 ， 跑 分 什么 的 都 差不多 ， 该 有 的 毛病 情况 都 差不多 ， 右键 卡顿 用 360 搞定 了 ， 字体 设置 有点 坑 了 ， 字体 实在 有点 小 ， 接个 键盘 放远 了 一点 就 看着 有点 吃力 了 ， 目前 还 没 找到 解决办法 ， i7 没 感觉 很快 ， 没有 对比 过 ， 感觉 贵 了 这 一千 有点 不值 ， 屏幕 也 没有 觉得 有 什么 太 大 惊喜 ， 最想 吐 槽 的 是 七千 多 的 电脑 ， 啥 也 没得 送 ， 一个包 还是 应该 要 有 吧 ， 实在 不行 给 个 套装 也 行 啊
155	1	目前 没什么 问题 ( 日后 有 问题 会 追加 评论 ) ， 外观 性能 好 ， 散热 噪声 小 。 评论 说 的 电流 声 以及 漏光 问题 都 不是 很大 ( 我 可以 接受 )     。 三星 的 固态 ， 金士顿 的 内存 ， 运气 不错 。 优点 就是 外观 真的 帅 ， 而且 144 屏幕 对 我 这种 玩 csgo ( 130 帧 左右 ) 和 吃 鸡 ( 80 帧 左右 ) 的 人 来说 ， 简直 爽 的 一批 。 目前 很 满意 ^ O ^
156	1	骚气 的 很 ！ 喜欢 的 很 ！ 大爱 这款 产品 ！
157	1	笔记本 包装 很 不错 ！ 打开 包装 后 感觉 惊讶 ， 实物 比 图片 感觉 好 很多 。 新 外观设计 非常 时尚 ， 适合 人群 比较 广 。 买 的 很 值得 。 我 已经 第三次 买 惠普 笔记本电脑 了 。 十年 前 买 的 电脑 还 在 用 ， 就是 现在 软件 大 了 ， 运行 速度 有点 慢 ， 所以 又 买 了 一台 ， 去年 还给 孩子 买 了 惠普 笔记本 。 就是 三次 购买 都 没有 赠送 我 原装 包 和 鼠标 。 比较 遗憾 ！ 希望 这次 能 得到 支持 。 机子 还 没有 用 ， 性能 有待 日后 再 评价 。
158	1	笔记本 包装 很 不错 ！ 打开 包装 后 感觉 惊讶 ， 实物 比 图片 感觉 好 很多 。 新 外观设计 非常 时尚 ， 适合 人群 比较 广 。 买 的 很 值得 。 我 已经 第三次 买 惠普 笔记本电脑 了 。 十年 前 买 的 电脑 还 在 用 ， 就是 现在 软件 大 了 ， 运行 速度 有点 慢 ， 所以 又 买 了 一台 ， 去年 还给 孩子 买 了 惠普 笔记本 。 就是 三次 购买 都 没有 赠送 我 原装 包 和 鼠标 。 比较 遗憾 ！ 希望 这次 能 得到 支持 。 机子 还 没有 用 ， 性能 有待 日后 再 评价 。 < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t6484 / 177 / 612222051 / 45236 / 50738a78 / 59422b00N6779a08f . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t5614 / 231 / 3754469275 / 59966 / ac89a26c / 59422b01Nb1f264c0 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t5956 / 109 / 2607816524 / 43821 / b12a5f99 / 59422b01N6e462892 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t6580 / 17 / 630801699 / 44247 / e0ce0cd8 / 59422b03Nd479a19b . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t6448 / 153 / 576182829 / 45642 / 60ceffbd / 59422b03Nfbaba84f . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t5752 / 3 / 3773635622 / 28635 / ab7d3063 / 59422afeN6c4b8b47 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t5707 / 338 / 3741169305 / 37325 / 8010fa92 / 59422b02Nbd36fc8c . jpg '   / > < / div >
159	1	i5144hz 很 不错 ， 价格 也 很 划算 比 120 的 就 贵 100 . 本人 小白 ， 跑 分 也 不是 很 高 ， 内存 固态 全是 三星 的 ， 虽然 不 懂 三星 是不是 好 ， 但是 看 其他 评论 都 说 是 运气 好 我 也 就 放心 了 ， 吃 鸡 很 流畅 ， 不过 吃 鸡 时候 笔记本 很 烫 ， 即便 放在 风扇 架上 也 很 烫 ， 就是 右键 反应 有 迟缓 ， 不过 没 大碍 ， 总体 讲 不错 。
160	1	新品 就是 给力
161	1	虽然 换货 一次 ， 但是 这个 120hz 的 ips 好 屏幕 唯一 的 缺点 就是 黑色 背景 漏光 ， 至于 静电 关机 问题 反正 我 没有 遇到 ， 除了 漏光 做工 配置 值 这个 价 ， 知道 前段时间 的 惠普 热管 事件 吗 ？ 二话不说 直接 3 倍 购机 价格 赔偿 ， 电脑 还 不用 还 ， 就 凭 这种 企业 对 消费者 的 态度 就 比 华为 三星 哪些 不 知道 高到 哪里 去 了 ， 还是 比较满意 的 一次 购物 ， 好评 吧 ！
162	1	非常 炫酷 这个 电脑   隔壁 宿舍 的 肌肉男 看 我 用 这个 电脑 也 慢慢 爱上 了 我
163	1	牛 掰 的 电脑 ， 散热 好 ， 颜值 高 ， 充电 速度 快 ， 自带 Wifi
164	1	看 评论 里 各种各样 的 问题 ， 着实 让 我 捏 了 把 汗 & hellip ; 不过 真正 机子 拿到 手 以后 ， 各 方面 都 非常 完美 。 外形 很 好 ， 手感 一流 ， 尤其 是 键盘 触感 非常 的 好 。 至于 性能 的话 ， 我 个人 可以 接受 阉割 1060 ， 所以 就 还好 。 屏幕 的话 很 清晰 ， 由于 我 不怎么 玩游戏 ， 所以 不 知道 这个 144hz 优势 反映 在 哪里 ， 我 自己 用 还是 很够 了 。 唯一 不爽 的 是 固态 用 的 是 建兴 的 不是 三星 的 ， 这个 有点 郁闷 。 其余 就 没 毛病 了 ， 评论 里 的 毛病 暂时 没 碰到 。 后续 希望 能 一直 保持 别出 问题
165	1	看 评论 里 各种各样 的 问题 ， 着实 让 我 捏 了 把 汗 & amp ; hellip ; 不过 真正 机子 拿到 手 以后 ， 各 方面 都 非常 完美 。 外形 很 好 ， 手感 一流 ， 尤其 是 键盘 触感 非常 的 好 。 至于 性能 的话 ， 我 个人 可以 接受 阉割 1060 ， 所以 就 还好 。 屏幕 的话 很 清晰 ， 由于 我 不怎么 玩游戏 ， 所以 不 知道 这个 144hz 优势 反映 在 哪里 ， 我 自己 用 还是 很够 了 。 唯一 不爽 的 是 固态 用 的 是 建兴 的 不是 三星 的 ， 这个 有点 郁闷 。 其余 就 没 毛病 了 ， 评论 里 的 毛病 暂时 没 碰到 。 后续 希望 能 一直 保持 别出 问题
166	1	鲁 大师 检测 都 在 图片 里 了 ， 感觉 很 不错 ， 唯一 不太 满意 的 就是 速度 ， 承诺 的 次日 达 结果 我 等 了 三天 ， 但是 考虑 到 是 附近 没货 ， 是 在 别的 地方 掉 的 货 也 还 可以 接受
167	1	我 很 喜欢 ， 加装 内存条 ， 吃 鸡 无 压力 ， 固态 有点 小 考虑 换个 大 的 。 目前 没 发现 什么 问题 ！ 棒
168	1	首先   请 忽略 我 三级 手残贴 的 屏膜   一直 很 喜欢 惠普   开机 很快     虽然 出过 散热 门 但是 现在 惠普 散热 做 的 挺 好 的   四五 局吃鸡 一点 都 不 热 不 插 电鲁 大师 跑 分 20w     性能 不错 大学生 吃个 鸡 啥 的 这个 配制 正好     强烈推荐
169	1	终于 到 了 ， 非常 炫酷 的 外观 ， 等 下午 回家 继续 体验 。 惠普 的 成色 还是 值得 信赖 的 ， 相信 这次 的 暗影 精灵 三 不会 让 我 失望
170	1	终于 到 了 ， 非常 炫酷 的 外观 ， 等 下午 回家 继续 体验 。 惠普 的 成色 还是 值得 信赖 的 ， 相信 这次 的 暗影 精灵 三 不会 让 我 失望 < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t5674 / 301 / 3836629397 / 52257 / 3118d8aa / 5941f67eN0f3cc313 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t6433 / 313 / 590249755 / 76935 / 7a8680d / 5941f67fN5d921ac4 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t5749 / 204 / 3736516344 / 57042 / 6adbc947 / 5941f680Ndf35ab61 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t6136 / 96 / 601583453 / 113938 / 1d38e3e4 / 5941f681N59d3fbe0 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t5743 / 163 / 3743826115 / 61372 / 9fee6492 / 5941f682N529ac7f8 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t6598 / 103 / 573015832 / 125979 / bb5d902a / 5941f683Nda8f6dc5 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t6703 / 136 / 598276763 / 72264 / 68b706da / 5941f684N3188705b . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t5878 / 257 / 3795811595 / 48913 / cd6fd403 / 5941f684Nf0c68923 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t6295 / 204 / 562090693 / 48739 / 6ce5e544 / 5941f685N81c732e1 . jpg '   / > < / div >
171	1	总得来说 还 行
172	1	拿到 手机 只有 一个 感觉 ， 惊艳 ！ 比 想象 中 预期 好太多 了 ， 关于 网上 说 的 破音 情况 确实 有 ， 只有 音量 调到 顶 才 会 出现 ， 不带 耳机 玩 守望 先锋 能 准确 判断 出 敌人 在 哪 ， 反正 我 是 挺 满意 ！
173	1	屏幕 大 ， 看 电影 吃 鸡 舒服 多 了 ， 重 ， 没 啥事 一般 就 不 拿来 搬 去 了 。 颜值 高 ！ 越 看 越 喜欢 。 1070 这 价格 还是 很 不错 的 。 性能 十足 。 散热 声音 大 ， 有点 吵 ， 自己 设置 cup90% 性能 后 好多 了 ， 屏幕 16 年 的 有点 不爽 。 内存 不是 三星 有点 遗憾 。 国行 没 光驱 ， 那么 大 的 空档 浪费 了 ， 120hz 屏幕 一 开始 期待 很 高 ， 实际 用用 没 宣传 的 那么 夸张 ！ 而且 在 17 寸 大屏幕 下 ， 分辨率 略显 低 了 有 像素 感 。 这 笔记本 包 不好 买 ， 17.3 的 包 都 小 ， 记得 买 18 寸 的 。 最后 ， 这颜值 ， 这 性能 ， 值得 购买 ！
174	1	还 可以 吧 ， 用 着 还 将 就 ， 感觉 有时候 会 突然 卡 一下 不 知道 别人 有没有 这种 问题 ， 先 用 一段时间 吧 ， 后期 再 来 评论
175	1	收到 货 了 就是 十个 字 不好 写   我书读 得 少
176	1	本人 大学生 一枚 ， 第一次 在 网上 买 这么 贵 的 东西 ， 打算 买 电脑 之前 ， 在 * * 和 京东 上 看过 了 各种 品牌 的 电脑 ， 大到 外星人 ， 玩家 国度 & hellip ; & hellip ; 小到 拯救 者 （ 造型 平平 ） ， 畅游人 （ 除了 轻薄 一无是处 ） ， 游匣 （ 就 & trade ; 盒子 一样 ） ， 飞行 碉堡 （ 没有 typeC 接口 ） ， 小米 （ 电脑 产业 还是 不行 ） 最后 决定 了 这款 暗影 精灵 3pro ， 起先 我 也 看 了 贴 吧 ， 中关村 的 测评 ， 担心 到货 的 电脑 会 出现 各种 问题 ， 所以 就 决定 了 在 京东 上 买 ， 碰巧 暗影 3p 新品 首发 ， 屏幕 升级 了 ， 色质 很 鲜艳 ， 大学 使用 的话 i5 完全 够 ， 没 必要 上 i7 ， 功耗 反而 小 一点 ， 正常 运行 Cpu 一般 40 ℃ 左右 ， 漏光 也 有 ， 不 影响 使用 。 需要 特别 说明 的 是 ， 这 款 电脑 的 音质 是 真的 好 ， 平时 使用 音量 开到 15 就够 了 ? ， 没 优化 跑 到 了 22 万分 ， 我 也 看 了 很多 差评 ， 只要 硬件 没有 问题 ， 软件 问题 都 是 可以 解决 的 。 那些 遇到 一点点 小 问题 就 差评 的 人 ， 你们 还是 去 实体店 买 吧 ！ ！ 你 就是 买回来 了 ， 你 也 不会 用 ！
177	1	本人 大学生 一枚 ， 第一次 在 网上 买 这么 贵 的 东西 ， 打算 买 电脑 之前 ， 在 * * 和 京东 上 看过 了 各种 品牌 的 电脑 ， 大到 外星人 ， 玩家 国度 & amp ; hellip ; & amp ; hellip ; 小到 拯救 者 （ 造型 平平 ） ， 畅游人 （ 除了 轻薄 一无是处 ） ， 游匣 （ 就 & amp ; trade ; 盒子 一样 ） ， 飞行 碉堡 （ 没有 typeC 接口 ） ， 小米 （ 电脑 产业 还是 不行 ） 最后 决定 了 这款 暗影 精灵 3pro ， 起先 我 也 看 了 贴 吧 ， 中关村 的 测评 ， 担心 到货 的 电脑 会 出现 各种 问题 ， 所以 就 决定 了 在 京东 上 买 ， 碰巧 暗影 3p 新品 首发 ， 屏幕 升级 了 ， 色质 很 鲜艳 ， 大学 使用 的话 i5 完全 够 ， 没 必要 上 i7 ， 功耗 反而 小 一点 ， 正常 运行 Cpu 一般 40 ℃ 左右 ， 漏光 也 有 ， 不 影响 使用 。 需要 特别 说明 的 是 ， 这 款 电脑 的 音质 是 真的 好 ， 平时 使用 音量 开到 15 就够 了 ? ， 没 优化 跑 到 了 22 万分 ， 我 也 看 了 很多 差评 ， 只要 硬件 没有 问题 ， 软件 问题 都 是 可以 解决 的 。 那些 遇到 一点点 小 问题 就 差评 的 人 ， 你们 还是 去 实体店 买 吧 ！ ！ 你 就是 买回来 了 ， 你 也 不会 用 ！
178	1	电脑 是 全新 机 ， 包装 完好 ， 外形 酷炫 ， 鲁 大师 跑 分近 24 万 。 和 好 兄弟 一起 约 好 买 的 这款 机子 ， 本来 是 想 买 28 号 发售 的 新款 ， 因为 寒假 这 几天 要 用 ， 也 就 不想 再 等 了 。 就是 这 屏幕 有时候 玩 一些 网页 游戏 的 时候 画面 有点 糊 。 客服 服务 很 贴心 ， 自己 不 懂 的 东西 他们 都 会教 ， 感谢 客服 小草 解答 我 的 疑惑 。 再说 说 这 快递 ， 快递 神速 ， 我 大年初一 晚上 下 的 单子 ， 第二天 早上 就 到 了 ， 感谢 快递 小哥 ， 希望 这 电脑 能 用到 大学毕业 。
